콘텐츠ID,콘텐츠분류,제목,타이틀SEO,연관콘텐츠,지번주소,도로명주소,위도,경도,전화번호,성인(개인),성인(단체),청소년(개인),청소년(단체),어린이(개인),어린이(단체),노인(개인),노인(단체),국가유공자,장애인,단체적용인원,관람시간(분),비고
CNTS_000000000022900,관광지,제주다이브 체험다이빙,제주다이브 체험다이빙,,제주특별자치도 서귀포시 강정동 349-1,제주특별자치도 서귀포시 월드컵로 84,33.242176,126.50496,,,,,,,,,,,,,,
CNTS_000000000022845,관광지,다랑쉬마을,다랑쉬마을,,제주특별자치도 제주시 구좌읍 세화리 2668-2,제주특별자치도 제주시 구좌읍 다랑쉬로 406-25,33.470287,126.8238,,,,,,,,,,,,,,
CNTS_000000000022855,관광지,제주농업학교 옛터,제주농업학교 옛터,,제주특별자치도 제주시 삼도1동 305-4,제주특별자치도 제주시 전농로 100,33.499622,126.53119,,,,,,,,,,,,,,
CNTS_000000000021250,관광지,걸매예술마을,걸매예술마을,,제주특별자치도 서귀포시 서홍동 470,제주특별자치도 서귀포시 서홍로 4-42,33.249985,126.55515,,,,,,,,,,,,,,
CNTS_000000000020969,관광지,SOS박물관,SOS박물관,,제주특별자치도 서귀포시 법환동 914,제주특별자치도 서귀포시 월드컵로 31,33.24724,126.50921,739-7707,"12,000",,"10,000",,"8,000",,,,,,,30,36개월 미만 무료/단체문의는 관광지로 문의
CNTS_000000000021510,관광지,신산환해장성,신산환해장성,,제주특별자치도 서귀포시 성산읍 신산리,제주특별자치도 서귀포시 성산읍 신산리,33.38476,126.86652,,,,,,,,,,,,,,
CNTS_000000000022879,관광지,천제연폭포 & 제주4.3중문면희생자위령비,천제연폭포 & 제주4.3중문면희생자위령비,,제주특별자치도 서귀포시 중문동 2232,제주특별자치도 서귀포시 천제연로 132,33.252678,126.41844,,,,,,,,,,,,,,
CNTS_000000000022854,관광지,9연대 본부 옛터,9연대 본부 옛터,,제주특별자치도 서귀포시 대정읍 상모리 3374,제주특별자치도 서귀포시 대정읍 일주서로 2497,33.229523,126.26302,,,,,,,,,,,,,,
CNTS_000000000022843,관광지,관음사 군 주둔지 옛터,관음사 군 주둔지 옛터,,제주특별자치도 제주시 아라1동 387,제주특별자치도 제주시 산록북로 660,33.426136,126.56269,,,,,,,,,,,,,,
CNTS_000000000022836,관광지,포도갤러리 in 포도호텔,포도갤러리 in 포도호텔,,제주특별자치도 서귀포시 안덕면 상천리 산 62-3,제주특별자치도 서귀포시 안덕면 산록남로 863,33.315998,126.38764,,,,,,,,,,,,,,
CNTS_000000000022063,관광지,관음사 템플스테이,관음사 템플스테이,,제주시 산록북로 660,제주시 산록북로 660,33.42172,126.558815,,,,,,,,,,,,,,
CNTS_000000000022872,관광지,종남마을,종남마을,,제주특별자치도,제주특별자치도,33.474056,126.70725,,,,,,,,,,,,,,
CNTS_000000000021375,관광지,제주기독교순례길,제주기독교순례길,,제주특별자치도 제주시 애월읍 금성리 436-3,제주특별자치도 제주시 애월읍 금성하안길 3,33.446327,126.30273,,,,,,,,,,,,,,
CNTS_000000000021254,관광지,누운오름(한림읍),누운오름(한림읍),,제주특별자치도 제주시 한림읍 금악리 188-2,제주특별자치도 제주시 한림읍 금악리 188-2,33.36381,126.32422,,,,,,,,,,,,,,
CNTS_000000000019458,관광지,옹포천,옹포천,,제주특별자치도 제주시 한림읍 옹포리 404,제주특별자치도 제주시 한림읍 한림로 563,33.40766,126.25742,,,,,,,,,,,,,,
CNTS_000000000019470,관광지,제주해양레저,제주해양레저,,제주특별자치도 서귀포시 중문동 2785-2,제주특별자치도 서귀포시 중문관광로 192,33.243168,126.41885,,,,,,,,,,,,,,
CNTS_000000000022541,관광지,이호털보네배낚시,이호털보네배낚시,,제주특별자치도 제주시 이호1동 1787,제주특별자치도 제주시 이호1동 1787,33.497173,126.44942,,,,,,,,,,,,,,
CNTS_000000000022357,관광지,녹고뫼 캠핑장,녹고뫼 캠핑장,,제주특별자치도 제주시 애월읍 유수암리 106-4,제주특별자치도 제주시 애월읍 산록서로 521,33.409824,126.42066,,,,,,,,,,,,,,
CNTS_000000000021575,관광지,알오름(표선면),알오름(표선면),,제주특별자치도 서귀포시 표선면 토산리 산 11,제주특별자치도 서귀포시 표선면 토산리 산 11,33.32773,126.77738,,,,,,,,,,,,,,
CNTS_000000000022853,관광지,대정면 4.3사건 위령비,대정면 4.3사건 위령비,,제주특별자치도 서귀포시 대정읍 하모리 1224,제주특별자치도 서귀포시 대정읍 동일하모로 158-3,33.22536,126.24849,,,,,,,,,,,,,,
CNTS_000000000022865,관광지,삼밭구석 & 동광리4·3희생자위령비,삼밭구석 & 동광리4·3희생자위령비,,제주특별자치도 서귀포시 안덕면 동광리 1425 일대,제주특별자치도 서귀포시 안덕면 동광리 1425 일대,33.311443,126.330444,,,,,,,,,,,,,,
CNTS_200000000007158,관광지,중문색달해변(해산물),중문색달해변(해산물),,제주특별자치도 서귀포시 색달동 3039-1,제주특별자치도 서귀포시 중문관광로72번길 114,33.24497249,126.4116462,,,,,,,,,,,,,,
CONT_000000000500696,관광지,협재굴(한림공원),협재굴(한림공원),,제주특별자치도 제주시 한림읍 협재리 2487,제주특별자치도 제주시 한림읍 한림로 300,33.3894949,126.2396825,,,,,,,,,,,,,,
CNTS_000000000022878,관광지,중문리 신사터,중문리 신사터,,제주특별자치도 서귀포시 중문동 1498,제주특별자치도 서귀포시 천제연로 149,33.499622,126.53119,,,,,,,,,,,,,,
CONT_000000000500207,관광지,미천굴,미천굴,,제주특별자치도 서귀포시 성산읍 온평리 1010-1,제주특별자치도 서귀포시 성산읍 온평동로34번길 18,33.4036671,126.9011816,,,,,,,,,,,,,,
CNTS_000000000020465,관광지,갯깍주상절리,갯깍주상절리,,제주특별자치도 서귀포시 상예동 975-3,제주특별자치도 서귀포시 예래해안로 357,33.2409655,126.3958822,,,,,,,,,,,,,,
CNTS_000000000000975,관광지,녹산로유채꽃길,녹산로유채꽃길,,제주특별자치도 서귀포시 표선면 가시리 산 87-15,제주특별자치도 서귀포시 표선면 가시리 산 87-15,33.39823,126.71993,,,,,,,,,,,,,,
CNTS_000000000022390,관광지,병악현무암지대,병악현무암지대,,제주특별자치도 서귀포시 안덕면 사계리,제주특별자치도 서귀포시 안덕면 사계리,0,0,,,,,,,,,,,,,,
CNTS_200000000009498,관광지,팜파스그라스,팜파스그라스,,서귀포시 표선면 성읍리 310번지,서귀포시 표선면 성읍리 310번지,,,,,,,,,,,,,,,,
CNTS_000000000022935,관광지,백년초농장박물관,백년초농장박물관,,제주특별자치도 서귀포시 호근동 310-3,제주특별자치도 서귀포시 태평로 200,33.244675,126.54399,739-1777,"5,000",,"5,000",,"5,000",,,,,,,,"백년초차, 토스트 무료제공, 홈페이지 참조"
CONT_000000000500141,관광지,더마파크,더마파크,,제주특별자치도 제주시 한림읍 월림7길 155,제주특별자치도 제주시 한림읍 월림7길 155,33.353992,126.24263,795-8080,"20,000",,"18,000",,"15,000",,"20,000",,"20,000",,,50,매일 3회 공연/공연시간 관광지로 문의.  36개월 이상 :어린이 요금적용. 다양한 체험활동 관광지 문의
CNTS_200000000007010,관광지,태권뮤지컬혼,태권뮤지컬혼,,제주특별자치도 제주시 애월읍 어음리 3912,제주특별자치도 제주시 애월읍 산록서로 18,33.386835,126.3751531,,,,,,,,,,,,,,
CONT_000000000500138,관광지,대정향교,대정향교,,제주특별자치도 서귀포시 안덕면 사계리 3126-1,제주특별자치도 서귀포시 안덕면 향교로 165-17,33.23958,126.2884,,,,,,,,,,,,,,
CONT_000000000500329,관광지,서귀포잠수함(대국해저관광),서귀포잠수함(대국해저관광),,제주특별자치도 서귀포시 서홍동 707-5 서귀포잠수함,"제주특별자치도 서귀포시 남성중로 40 (서홍동, 유람선매표소) 서귀포잠수함",33.2392231,126.5586562,732-6060,,,,,,,,,,,,70,"도립해양공원입장료 별도: 성인:1,000원, 청소년:800원, 초등학생:500원/ 도민 20% 할인, 홈페이지 온라인 구매시 10% 할인 / 대인(만14세이상) 65,000  소인 44,000"
CNTS_000000000021436,관광지,천주교 순례길 - 신축화해길,천주교 순례길 - 신축화해길,,제주특별자치도 제주시 삼도2동 114,제주특별자치도 제주시 관덕로8길 14,33.51162,126.523155,,,,,,,,,,,,,,
CNTS_000000000019117,관광지,엄바위장승,엄바위장승,,제주특별자치도 제주시 추자면 예초리 332,제주특별자치도 제주시 추자면 예초리 332,33.952473,126.32899,,,,,,,,,,,,,,
CNTS_000000000019568,관광지,제주국제공항,제주국제공항,,제주특별자치도 제주시 용담이동 2002,제주특별자치도 제주시 공항로 2,33.5063344,126.4952613,,,,,,,,,,,,,,
CONT_000000000500270,관광지,비자림,비자림,,제주특별자치도 제주시 구좌읍 평대리 3161-1,제주특별자치도 제주시 구좌읍 비자숲길 55,33.491318,126.811386,710-7912,"3,000","2,500","1,500","1,000","1,500","1,000",무료,무료,,,10,40,연중무휴 / 도민무료
CONT_000000000500661,관광지,퍼시픽 리솜 마린스테이지,퍼시픽 리솜 마린스테이지,,제주특별자치도 서귀포시 색달동 2950-5,제주특별자치도 서귀포시 중문관광로 154-17,33.2444327,126.4161942,,,,,,,,,,,,,,
CONT_000000000500540,관광지,제주국제평화센터,제주국제평화센터,,제주특별자치도 서귀포시 중문 관광로 227-24,제주특별자치도 서귀포시 중문 관광로 227-24,33.2444,126.4219,735-6550,"1,500","1,000","1,000",500,,,무료,,,,10,,"휴관일: 매월 둘째/넷째주 월요일,1월1일, 설날 및 추석  전&#8228;당일 / 제주도민무료, 사전예약제 운영 대관문의 홈페이지 참조"
CNTS_000000000022715,관광지,성클라라수도원 금악성당,성클라라수도원 금악성당,,제주시 한림읍 금악리 373,제주시 한림읍 금악북로 320,33.348213,126.31942,,,,,,,,,,,,,,
CNTS_000000000022736,관광지,제주오렌지,제주오렌지,,제주특별자치도 서귀포시 남원읍 서성로 684-5,제주특별자치도 서귀포시 남원읍 서성로 684-5,33.32588,126.66985,,,,,,,,,,,,,,
CNTS_000000000022863,관광지,터진목 & 성산면 4·3희생자 위령비,터진목 & 성산면 4·3희생자 위령비,,제주특별자치도 서귀포시 성산읍 고성리 224-1,제주특별자치도 서귀포시 성산읍 일출로 88-19,33.450108,126.922455,,,,,,,,,,,,,,
CNTS_200000000007212,관광지,제주소주 코스모스밭,제주소주 코스모스밭,,제주특별자치도 제주시 조천읍 와산리 779,제주특별자치도 제주시 조천읍 중산간동로 1028,33.496897,126.6866519,,,,,,,,,,,,,,
CNTS_200000000007283,관광지,신엄포구,신엄포구,,제주특별자치도 제주시 애월읍 신엄리,제주특별자치도 제주시 애월읍 애월해안로,33.4729053,126.3502475,,,,,,,,,,,,,,
CNTS_200000000007284,관광지,삼양방파제,삼양방파제,,제주 제주시 삼양3동,제주특별자치도 제주시 벌랑길,33.5232424,126.5764205,,,,,,,,,,,,,,
CONT_000000000500396,관광지,신비의도로,신비의도로,,제주특별자치도 제주시 1100로 2894-63,제주특별자치도 제주시 1100로 2894-63,33.451225,126.487305,728-2114,무료,무료,무료,무료,무료,무료,무료,무료,,,,20,
CNTS_200000000007287,관광지,흑돼지거리,흑돼지거리,,제주특별자치도 제주시 건입동,제주특별자치도 제주시 건입동,33.5132674,126.5511425,,,,,,,,,,,,,,
CNTS_200000000007189,관광지,강정어촌계,강정어촌계,,제주특별자치도 서귀포시 강정동 4964,제주특별자치도 서귀포시 말질로 290,33.2275619,126.4748154,,,,,,,,,,,,,,
CONT_000000000500700,관광지,화북비석거리,화북비석거리,,제주특별자치도 제주시 일주동로,제주특별자치도 제주시 일주동로,33.52072,126.56066,,,,,,,,,,,,,,
CONT_000000000500250,관광지,본태박물관,본태박물관,,제주특별자치도 서귀포시 안덕면 상천리 380,제주특별자치도 서귀포시 안덕면 산록남로762번길 69,33.303474,126.39206,792-8108,"20,000","16,000","12,000","10,000","10,000","8,000","12,000","9,000","9,000","9,000",20,60,"도민: 대인 16.000원, 청소년 10.000원, 소인/경로 8,000원"
CNTS_000000000020607,관광지,아라리오뮤지엄동문모텔1,아라리오뮤지엄동문모텔1,,제주특별자치도 제주시 산지로 37-5,제주특별자치도 제주시 산지로 37-5,33.513565,126.52853,,,,,,,,,,,,,,
CONT_000000000500005,관광지,제주김녕미로공원,제주김녕미로공원,,제주특별자치도 제주시 구좌읍 김녕리 산 16,제주특별자치도 제주시 구좌읍 만장굴길 122,33.53653,126.77213,782-9266,"6,600","5,500","5,500","4,400","4,400","3,300","5,500","4,400","5,500",,30,30,"제주도민, 장애인(경증) 5,500원 경로 75세 이상, 장애인(중증) 무료"
CNTS_000000000020606,관광지,아라리오뮤지엄동문모텔2,아라리오뮤지엄동문모텔2,,제주특별자치도 제주시 산지로 23,제주특별자치도 제주시 산지로 23,33.51495,126.52943,,,,,,,,,,,,,,
CNTS_200000000007225,관광지,김녕 청굴물,김녕 청굴물,,제주특별자치도 제주시 구좌읍 김녕리 1296,제주특별자치도 제주시 구좌읍 김녕리 1296,33.5577758,126.7514764,,,,,,,,,,,,,,
CNTS_200000000007335,관광지,갤러리2 중선농원,갤러리2 중선농원,,제주특별자치도 제주시 월평동 1348-3,제주특별자치도 제주시 영평길 269,33.478135,126.57017,,,,,,,,,,,,,,
CNTS_200000000010513,관광지,피크닉메이트,피크닉메이트,,제주특별자치도 제주시 이도일동 1362-1,제주특별자치도 제주시 중앙로11길 1,33.5125758,126.5252426,,,,,,,,,,,,,,
CNTS_200000000007288,관광지,동귀방파제,동귀방파제,,제주특별자치도 제주시 애월읍 하귀리,제주특별자치도 제주시 애월읍 하귀리,33.4622313,126.4171977,,,,,,,,,,,,,,
CNTS_200000000007346,관광지,설쿰바당,설쿰바당,,제주특별자치도 서귀포시 안덕면 사계리,제주특별자치도 서귀포시 안덕면 사계리,33.2356687,126.3125597,,,,,,,,,,,,,,
CNTS_200000000007343,관광지,예술공간 이아,예술공간 이아,,제주특별자치도 제주시 삼도2동 154,제주특별자치도 제주시 중앙로14길 21,33.510861,126.5219859,,,,,,,,,,,,,,
CNTS_200000000007342,관광지,문화공간 양,문화공간 양,,제주특별자치도 제주시 화북2동 3486-1,제주특별자치도 제주시 거로남6길 13,33.5092497,126.5618739,,,,,,,,,,,,,,
CNTS_200000000007190,관광지,안덕면 사계어촌계,안덕면 사계어촌계,,제주특별자치도 서귀포시 안덕면 사계리 2147,제주특별자치도 서귀포시 안덕면 형제해안로 20,33.22954665,126.3092969,,,,,,,,,,,,,,
CNTS_200000000007194,관광지,직접 내 손으로 채취할 수 있는 해산물이라구<제주 바릇잡이 할 수 있는 포인트>,직접 내 손으로 채취할 수 있는 해산물이라구<제주 바릇잡이 할 수 있는 포인트>,,,,,,,,,,,,,,,,,,,
CNTS_000000000022756,관광지,브릭캠퍼스,브릭캠퍼스,,제주특별자치도 제주시 노형동 244-1,제주특별자치도 제주시 1100로 3047,33.45853572,126.4852027,712-1258,"13,500",,"13,500",,"13,500",,,,,,20,60,"연중무휴/36개월미만무료/군인,제주도민30%할인(단체는관광지문의)/관광지 내 카페 일시중단"
CONT_000000000500173,관광지,마라도잠수함,마라도잠수함,,제주특별자치도 서귀포시 안덕면 형제해안로 13,제주특별자치도 서귀포시 안덕면 형제해안로 13,33.22783,126.305435,,,,,,,,,,,,,,
CONT_000000000500335,관광지,서우봉,서우봉,,제주특별자치도 제주시 조천읍 함덕리 169-1,제주특별자치도 제주시 조천읍 함덕리 169-1,33.5344076,126.6342455,,,,,,,,,,,,,,
CNTS_200000000007222,관광지,삼양 셋다리물,삼양 셋다리물,,제주특별자치도 제주시 삼양1동 1938-9,제주특별자치도 제주시 삼양1동 1938-9,33.5294857,126.5894095,,,,,,,,,,,,,,
CNTS_200000000007223,관광지,태웃개,태웃개,,제주특별자치도 서귀포시 남원읍 위미리 70-1,제주특별자치도 서귀포시 남원읍 태위로398번길 57,33.3060336,126.6580882,,,,,,,,,,,,,,
CNTS_200000000007191,관광지,구좌 하도어촌계,구좌 하도어촌계,,제주특별자치도 제주시 구좌읍 하도리 22-10,제주특별자치도 제주시 구좌읍 해맞이해안로 1897-27,33.5200922,126.9041337,,,,,,,,,,,,,,
CNTS_200000000007193,관광지,함덕어촌계,함덕어촌계,,제주특별자치도 제주시 조천읍 함덕리 3150-2,제주특별자치도 제주시 조천읍 조함해안로 410,33.5465655,126.6596397,,,,,,,,,,,,,,
CNTS_200000000007216,관광지,외도 월대천,외도 월대천,,,,,,,,,,,,,,,,,,,
CONT_000000000500513,관광지,정의현 일관헌,정의현 일관헌,,제주특별자치도 서귀포시 표선면 성읍리 690,제주특별자치도 서귀포시 표선면 성읍리 690,33.38825,126.800995,,,,,,,,,,,,,,
CNTS_000000000020182,관광지,관음사,관음사,,제주특별자치도 제주시 아라1동 387,제주특별자치도 제주시 산록북로 660,33.423782,126.55818,,,,,,,,,,,,,,
CONT_000000000500266,관광지,붉은오름 자연휴양림,붉은오름 자연휴양림,,제주특별자치도 서귀포시 표선면 가시리 산 158,제주특별자치도 서귀포시 표선면 남조로 1487-73,33.395905,126.669785,,,,,,,,,,,,,,
CNTS_000000000020631,관광지,제주도립김창열미술관,제주도립김창열미술관,,제주특별자치도 제주시 한경면 저지리 2120-82,제주특별자치도 제주시 한경면 용금로 883-5,33.3389037,126.2682351,710-4150,"2,000","1,400",,700,500,300,무료,,,,20,60,"휴관일 : 매주 월요일, 1/1, 추석, 설날 당일 / 도민50%할인 사전예약 필수, 군인은 청소년 요금 적용"
CONT_000000000500695,관광지,헬로키티아일랜드,헬로키티아일랜드,,제주특별자치도 서귀포시 안덕면 상창리 1963-2,제주특별자치도 서귀포시 안덕면 한창로 340,33.29015,126.3522,792-6114,"14,000","12,000","13,000","11,000","11,000","9,000","10,000","10,000","10,000","10,000",30,120,"연중무휴, 만24개월미만 무료입장, 제주도민10,000원(성인)"
CNTS_200000000007275,관광지,구억리 검은굴,구억리 검은굴,,,,,,,,,,,,,,,,,,,
CNTS_200000000006990,관광지,한복입는 선흘집,한복입는 선흘집,,제주특별자치도 서귀포시 남원읍 위미리 3153 ,제주특별자치도 서귀포시 남원읍 위미대화로15번길 9-6 (위미리) ,33.2733796,126.6562097,,,,,,,,,,,,,,
CNTS_200000000007254,관광지,레더한,레더한,,제주특별자치도 서귀포시 남원읍 태흥리 1760-13,제주특별자치도 서귀포시 남원읍 태위로 773-19,33.2922889,126.7393618,,,,,,,,,,,,,,
CNTS_200000000007255,관광지,캘리그라피 오월,캘리그라피 오월,,제주특별자치도 제주시 오라2동 959-1,제주특별자치도 제주시 오남로 90,33.487987,126.517789,,,,,,,,,,,,,,
CONT_000000000500067,관광지,국립제주박물관,국립제주박물관,,제주특별자치도 제주시 건입동 261,제주특별자치도 제주시 일주동로 17,33.5139974,126.5489702,720-8000,무료,무료,무료,무료,무료,무료,무료,무료,무료,무료,20,60,"휴관일 : 월요일, 1/1, 설 당일, 추석 당일"
CNTS_200000000007377,관광지,효명사,효명사,,제주특별자치도 서귀포시 남원읍 하례리 산 45,제주특별자치도 서귀포시 남원읍 516로 815-41,33.3420367,126.5884214,,,,,,,,,,,,,,
CNTS_200000000007465,관광지,쁘램 요가,쁘램 요가,,제주특별자치도 제주시 연동 1372-3,제주특별자치도 제주시 연북로 88,33.4814949,126.490701,,,,,,,,,,,,,,
CNTS_200000000007521,관광지,덕천리 팔자 좋아 길,덕천리 팔자 좋아 길,,제주특별자치도 제주시 구좌읍 덕천리 ,제주특별자치도 제주시 구좌읍 중산간동로 ,33.4827438,126.7464684,,,,,,,,,,,,,,
CNTS_000000000018409,관광지,외돌개,외돌개,,제주특별자치도 서귀포시 서홍동 791,제주특별자치도 서귀포시 서홍동 791,33.240063,126.54573,760-3192,무료,무료,무료,무료,무료,무료,무료,무료,무료,무료,,30,유료주차장도 있음
CNTS_200000000007372,관광지,한림바다체험마을,한림바다체험마을,,제주특별자치도 제주시 한림읍 한수리 879-30,제주특별자치도 제주시 한림읍 한림해안로 200,33.4197809,126.2628316,,,,,,,,,,,,,,
CNTS_000000000022158,관광지,유민미술관,유민미술관,,제주특별자치도 서귀포시 성산읍 고성리 21,제주특별자치도 서귀포시 성산읍 고성리 21,33.429596,126.9321,,,,,,,,,,,,,,
CNTS_000000000020139,관광지,제주레일바이크,제주레일바이크,,제주특별자치도 제주시 구좌읍 종달리 4639,제주특별자치도 제주시 구좌읍 용눈이오름로 641,33.4646743,126.8369662,783-0033,,,,,,,,,,,20,40,"연중무휴 /도민 4인승 32,000 3인승 24,000 2인승 18,000 홈페이지 예약시 3,000 할인 / 2인승 30,000 / 3인승 40,000 / 4인승 48,000 (36개월이상 동일요금) 단체 4,000원 할인 / 장애인30%할인 / 국가유공자 30%할인"
CNTS_200000000007658,관광지,한라산 아래 첫 마을,한라산 아래 첫 마을,,제주특별자치도 서귀포시 안덕면 광평리 195-2,제주특별자치도 서귀포시 안덕면 광평로 41,33.3295908,126.381331,,,,,,,,,,,,,,
CONT_000000000500283,관광지,산굼부리,산굼부리,,제주특별자치도 제주시 조천읍 교래리 342-2,제주특별자치도 제주시 조천읍 비자림로 768,33.4316207,126.6900058,783-9900,"6,000","5,000","4,000","2,500","4,000","2,500","4,000",,"4,000","4,000",20,40,"연중무휴, 도민 4,000원, 어린이(만4세이상)"
CONT_000000000500438,관광지,에코랜드 테마파크,에코랜드 테마파크,,제주특별자치도 제주시 조천읍 대흘리 1221-1,제주특별자치도 제주시 조천읍 번영로 1278-169,33.4555296,126.6681873,802-8020,"14,000","12,000","12,000","10,000","10,000","8,000",,,,,20,60,"경로우대자,군인,경찰,장애인은 단체요금 적용  국가유공자는 어린이요금 적용, 36개월 미만 무료입장 "
CNTS_200000000007661,관광지,맛있는 철학자(태반의땅제주),맛있는 철학자(태반의땅제주),,제주특별자치도 서귀포시 토평동 1276-1,제주특별자치도 서귀포시 토평로50번길 31,33.2844099,126.5796743,,,,,,,,,,,,,,
CONT_000000000500582,관광지,제주허브동산,제주허브동산,,제주특별자치도 서귀포시 표선면 표선리 2608,제주특별자치도 서귀포시 표선면 돈오름로 170,33.3225332,126.8228665,787-7362,"12,000","11,000","10,000","9,500","9,000","8,500","10,000","9,000","10,000","10,000",30,60,도민은 각 요금에 2.000원 할인/장애 1~2급만 요금적용
CONT_000000000500449,관광지,영주산,영주산,,제주특별자치도 서귀포시 표선면 번영로,제주특별자치도 서귀포시 표선면 번영로,33.405403,126.79736,,,,,,,,,,,,,,
CNTS_200000000007625,관광지,도두동 무지개 해안도로,도두동 무지개 해안도로,,제주특별자치도 제주시 도두1동,제주특별자치도 제주시 도두1동,33.5093109,126.4739327,,,,,,,,,,,,,,
CNTS_200000000007627,관광지,한일우호연수원,한일우호연수원,,제주특별자치도 서귀포시 서홍동 731-3,제주특별자치도 서귀포시 남성로128번길 24,33.2406832,126.5563409,,,,,,,,,,,,,,
CNTS_000000000020003,관광지,제주커피박물관 바움 Baum,제주커피박물관 바움 Baum,,제주특별자치도 서귀포시 성산읍 고성리 2040-1,제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17,33.4398,126.89912,784-2255,,,,,,,,,,,,60,"연중무휴, 카페 이용에 따라 관람시간 상이 / 무료(체험비 별도)/예약필수"
CNTS_200000000007455,관광지,오르미카페,오르미카페,,제주특별자치도 제주시 회천동 2943-4,제주특별자치도 제주시 서회천길 33,33.4647845,126.6329231,,,,,,,,,,,,,,
CNTS_200000000007388,관광지,한림바다 체험마을 ,한림바다 체험마을 ,,제주특별자치도 제주시 한림읍 한수리 879-30,제주특별자치도 제주시 한림읍 한림해안로 200,33.4197809,126.2628316,,,,,,,,,,,,,,
CNTS_200000000007413,관광지,트랜스포머 오토봇 얼라이언스,트랜스포머 오토봇 얼라이언스,,제주특별자치도 서귀포시 안덕면 서광리 산 24-15,제주특별자치도 서귀포시 안덕면 신화역사로304번길 89,33.3017501,126.3206458,,,,,,,,,,,,,,
CNTS_200000000007490,관광지,봉쥬르봉봉,봉쥬르봉봉,,제주특별자치도 제주시 한림읍 협재리 1587,제주특별자치도 제주시 한림읍 한림로 408-2,33.3783242,126.2513044,,,,,,,,,,,,,,
CNTS_200000000007375,관광지,감수굴 밭담길,감수굴 밭담길,,제주특별자치도 제주시 구좌읍 평대리 584-1,제주특별자치도 제주시 구좌읍 평대7길 34,33.5243749,126.8423829,,,,,,,,,,,,,,
CNTS_200000000007533,관광지,내창트레킹,내창트레킹,,제주특별자치도 서귀포시 남원읍 하례리 677,제주특별자치도 서귀포시 남원읍 하례중앙로 95,33.3420367,126.5884214,,,,,,,,,,,,,,
CNTS_000000000022691,관광지,오라동 청보리-메밀꽃밭,오라동 청보리-메밀꽃밭,,제주특별자치도 제주시 오라2동 산 76,제주특별자치도 제주시 오라2동 산 76,33.426865,126.505775,,,,,,,,,,,,,,
CNTS_200000000007378,관광지,신효베스트마을,신효베스트마을,,제주특별자치도 서귀포시 신효동 890-2,제주특별자치도 서귀포시 일주동로 8190,33.2607566,126.6125114,,,,,,,,,,,,,,
CNTS_200000000007460,관광지,차귀도 (일몰),차귀도 (일몰),,제주시 한경면,,,,,,,,,,,,,,,,,
CNTS_200000000007410,관광지,액트(AC.lll.T) 볼링장,액트(AC.lll.T) 볼링장,,제주특별자치도 서귀포시 안덕면 서광리 산 35-16,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98,33.3038299,126.3147293,,,,,,,,,,,,,,
CNTS_200000000007492,관광지,미요캔들,미요캔들,,제주특별자치도 제주시 이도2동 2036-1,제주특별자치도 제주시 구남로4길 8-1,33.4888785,126.5342351,,,,,,,,,,,,,,
CNTS_200000000007812,관광지,한복담_카테고리변경_삭제,한복담_카테고리변경_삭제,,제주특별자치도 제주시 연동 272-33 3층,제주특별자치도 제주시 신대로12길 51 3층,33.4885493,126.4911887,,,,,,,,,,,,,,
CONT_000000000500219,관광지,밝은오름 (벌근오름),밝은오름 (벌근오름),,제주특별자치도 서귀포시 안덕면 동광로,제주특별자치도 서귀포시 안덕면 동광로,33.35141,126.33616,,,,,,,,,,,,,,
CNTS_200000000009482,관광지,아름다운피부과,아름다운피부과,,"제주특별자치도 제주시 노형동 1296-5 명은빌딩 2,3,5,7층","제주특별자치도 제주시 도령로 5 명은빌딩 2,3,5,7층",33.4867644,126.4799813,,,,,,,,,,,,,,
CNTS_200000000007939,관광지,신효 생활개선회,신효 생활개선회,,제주특별자치도 서귀포시 신효동 240,제주특별자치도 서귀포시 효돈순환로 44,33.2668492,126.6156145,,,,,,,,,,,,,,
CONT_000000000500142,관광지,"도너리오름(돌오름,돝내린오름,골체오름)","도너리오름(돌오름,돝내린오름,골체오름)",,제주특별자치도 서귀포시 안덕면 상천리,제주특별자치도 서귀포시 안덕면 상천리,33.33695072,126.42988,,,,,,,,,,,,,,
CONT_000000000500385,관광지,쇠소깍해변,쇠소깍해변,,제주특별자치도 서귀포시 하효동,제주특별자치도 서귀포시 하효동,33.25114,126.62344,,,,,,,,,,,,,,
CNTS_200000000007852,관광지,제주인디,제주인디,,제주특별자치도 서귀포시 성산읍 삼달리 1010,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,33.3833933,126.84245,,,,,,,,,,,,,,
CNTS_200000000009481,관광지,조선한의원,조선한의원,,제주특별자치도 제주시 노형동 682,제주특별자치도 제주시 진군남4길 7-1,33.483098,126.4772312,,,,,,,,,,,,,,
CONT_000000000500563,관광지,제주신영영화박물관 무비스타,제주신영영화박물관 무비스타,,제주 서귀포시 남원읍 태위로 536,,33.27463,126.70585,,,,,,,,,,,,,,
CONT_000000000500482,관광지,"웃밤(웃바매기,웃밤오름)","웃밤(웃바매기,웃밤오름)",,제주특별자치도 제주시 조천읍 선흘리 산 84,제주특별자치도 제주시 조천읍 선흘리 산 84,33.47828,126.71444,,,,,,,,,,,,,,
